 scattering matrix elements (normalized w/ S11)
   theta      11           12           13           14           22           23           24           33           34           44     
   65.00    0.00  0.27252E+00  0.92365E+00 -0.10361E-02  0.16330E-03  0.92365E+00  0.10000E+01  0.36946E-03  0.54748E-03 -0.19890E-02  0.17589E-02  0.36840E+00 -0.10559E+00 -0.35926E-03 -0.57253E-03  0.10559E+00  0.36840E+00
   66.00    0.00  0.25094E+00  0.93991E+00 -0.97547E-03  0.14220E-03  0.93991E+00  0.10000E+01  0.44712E-03  0.64826E-03 -0.20797E-02  0.19248E-02  0.30089E+00 -0.16134E+00 -0.43725E-03 -0.67817E-03  0.16134E+00  0.30089E+00
   67.00    0.00  0.23229E+00  0.94699E+00 -0.88903E-03  0.11306E-03  0.94699E+00  0.10000E+01  0.53468E-03  0.75547E-03 -0.21585E-02  0.20887E-02  0.23147E+00 -0.22276E+00 -0.52497E-03 -0.79111E-03  0.22276E+00  0.23147E+00
   68.00    0.00  0.21630E+00  0.94358E+00 -0.77535E-03  0.75271E-04  0.94358E+00  0.10000E+01  0.63173E-03  0.86711E-03 -0.22225E-02  0.22457E-02  0.16154E+00 -0.28907E+00 -0.62185E-03 -0.90945E-03  0.28907E+00  0.16154E+00
   69.00    0.00  0.20275E+00  0.92867E+00 -0.63418E-03  0.28522E-04  0.92867E+00  0.10000E+01  0.73734E-03  0.98067E-03 -0.22689E-02  0.23908E-02  0.92754E-01 -0.35911E+00 -0.72683E-03 -0.10307E-02  0.35911E+00  0.92752E-01
   70.00    0.00  0.19140E+00  0.90174E+00 -0.46661E-03 -0.27086E-04  0.90174E+00  0.10000E+01  0.85010E-03  0.10933E-02 -0.22955E-02  0.25188E-02  0.26891E-01 -0.43144E+00 -0.83832E-03 -0.11521E-02  0.43144E+00  0.26889E-01
   71.00    0.00  0.18205E+00  0.86281E+00 -0.27515E-03 -0.91014E-04  0.86280E+00  0.10000E+01  0.96814E-03  0.12018E-02 -0.23011E-02  0.26247E-02 -0.34266E-01 -0.50437E+00 -0.95429E-03 -0.12705E-02  0.50437E+00 -0.34268E-01
   72.00    0.00  0.17449E+00  0.81250E+00 -0.63631E-04 -0.16230E-03  0.81249E+00  0.10000E+01  0.10893E-02  0.13032E-02 -0.22853E-02  0.27046E-02 -0.89078E-01 -0.57612E+00 -0.10724E-02 -0.13828E-02  0.57612E+00 -0.89080E-01
   73.00    0.00  0.16852E+00  0.75201E+00  0.16306E-03 -0.23960E-03  0.75200E+00  0.10000E+01  0.12112E-02  0.13947E-02 -0.22491E-02  0.27557E-02 -0.13619E+00 -0.64493E+00 -0.11902E-02 -0.14862E-02  0.64493E+00 -0.13619E+00
   74.00    0.00  0.16395E+00  0.68301E+00  0.39938E-03 -0.32135E-03  0.68301E+00  0.99999E+00  0.13315E-02  0.14741E-02 -0.21940E-02  0.27765E-02 -0.17462E+00 -0.70923E+00 -0.13052E-02 -0.15784E-02  0.70923E+00 -0.17462E+00
   75.00    0.00  0.16063E+00  0.60749E+00  0.63958E-03 -0.40583E-03  0.60749E+00  0.99999E+00  0.14482E-02  0.15398E-02 -0.21229E-02  0.27670E-02 -0.20385E+00 -0.76772E+00 -0.14154E-02 -0.16578E-02  0.76772E+00 -0.20385E+00
   76.00    0.00  0.15839E+00  0.52758E+00  0.87817E-03 -0.49137E-03  0.52758E+00  0.99999E+00  0.15595E-02  0.15911E-02 -0.20387E-02  0.27284E-02 -0.22379E+00 -0.81949E+00 -0.15189E-02 -0.17233E-02  0.81950E+00 -0.22379E+00
   77.00    0.00  0.15708E+00  0.44538E+00  0.11103E-02 -0.57641E-03  0.44538E+00  0.99999E+00  0.16641E-02  0.16277E-02 -0.19448E-02  0.26632E-02 -0.23476E+00 -0.86401E+00 -0.16144E-02 -0.17748E-02  0.86401E+00 -0.23476E+00
   78.00    0.00  0.15656E+00  0.36283E+00  0.13319E-02 -0.65966E-03  0.36282E+00  0.99999E+00  0.17612E-02  0.16502E-02 -0.18447E-02  0.25744E-02 -0.23740E+00 -0.90111E+00 -0.17013E-02 -0.18126E-02  0.90111E+00 -0.23740E+00
   79.00    0.00  0.15669E+00  0.28159E+00  0.15401E-02 -0.74008E-03  0.28158E+00  0.99999E+00  0.18504E-02  0.16596E-02 -0.17414E-02  0.24656E-02 -0.23255E+00 -0.93093E+00 -0.17790E-02 -0.18376E-02  0.93093E+00 -0.23255E+00
   80.00    0.00  0.15737E+00  0.20299E+00  0.17327E-02 -0.81691E-03  0.20299E+00  0.99999E+00  0.19316E-02  0.16572E-02 -0.16375E-02  0.23404E-02 -0.22119E+00 -0.95387E+00 -0.18478E-02 -0.18510E-02  0.95387E+00 -0.22119E+00
   81.00    0.00  0.15848E+00  0.12807E+00  0.19086E-02 -0.88969E-03  0.12806E+00  0.99999E+00  0.20051E-02  0.16444E-02 -0.15354E-02  0.22022E-02 -0.20432E+00 -0.97049E+00 -0.19080E-02 -0.18543E-02  0.97049E+00 -0.20432E+00
   82.00    0.00  0.15992E+00  0.57512E-01  0.20673E-02 -0.95817E-03  0.57505E-01  0.99999E+00  0.20715E-02  0.16228E-02 -0.14367E-02  0.20543E-02 -0.18291E+00 -0.98144E+00 -0.19600E-02 -0.18489E-02  0.98144E+00 -0.18291E+00
   83.00    0.00  0.16160E+00 -0.82436E-02  0.22091E-02 -0.10223E-02 -0.82499E-02  0.99999E+00  0.21313E-02  0.15940E-02 -0.13426E-02  0.18994E-02 -0.15788E+00 -0.98742E+00 -0.20048E-02 -0.18364E-02  0.98742E+00 -0.15788E+00
   84.00    0.00  0.16343E+00 -0.68988E-01  0.23345E-02 -0.10822E-02 -0.68994E-01  0.99999E+00  0.21854E-02  0.15593E-02 -0.12539E-02  0.17399E-02 -0.13000E+00 -0.98911E+00 -0.20430E-02 -0.18179E-02  0.98911E+00 -0.13000E+00
   85.00    0.00  0.16534E+00 -0.12468E+00  0.24443E-02 -0.11381E-02 -0.12469E+00  0.99999E+00  0.22344E-02  0.15200E-02 -0.11711E-02  0.15777E-02 -0.99957E-01 -0.98714E+00 -0.20753E-02 -0.17949E-02  0.98715E+00 -0.99958E-01
   86.00    0.00  0.16727E+00 -0.17542E+00  0.25396E-02 -0.11902E-02 -0.17543E+00  0.99999E+00  0.22789E-02  0.14771E-02 -0.10943E-02  0.14144E-02 -0.68314E-01 -0.98212E+00 -0.21027E-02 -0.17684E-02  0.98212E+00 -0.68314E-01
   87.00    0.00  0.16914E+00 -0.22138E+00  0.26215E-02 -0.12389E-02 -0.22138E+00  0.99999E+00  0.23198E-02  0.14317E-02 -0.10235E-02  0.12511E-02 -0.35520E-01 -0.97454E+00 -0.21257E-02 -0.17393E-02  0.97454E+00 -0.35520E-01
   88.00    0.00  0.17091E+00 -0.26278E+00  0.26909E-02 -0.12844E-02 -0.26279E+00  0.99999E+00  0.23575E-02  0.13846E-02 -0.95838E-03  0.10886E-02 -0.19301E-02 -0.96485E+00 -0.21450E-02 -0.17083E-02  0.96485E+00 -0.19299E-02
   89.00    0.00  0.17254E+00 -0.29989E+00  0.27491E-02 -0.13271E-02 -0.29989E+00  0.99999E+00  0.23927E-02  0.13363E-02 -0.89867E-03  0.92759E-03  0.32189E-01 -0.95343E+00 -0.21611E-02 -0.16761E-02  0.95343E+00  0.32189E-01
   90.00    0.00  0.17398E+00 -0.33297E+00  0.27968E-02 -0.13674E-02 -0.33298E+00  0.99999E+00  0.24257E-02  0.12876E-02 -0.84389E-03  0.76842E-03  0.66642E-01 -0.94057E+00 -0.21746E-02 -0.16433E-02  0.94058E+00  0.66643E-01
   91.00    0.00  0.17519E+00 -0.36229E+00  0.28351E-02 -0.14055E-02 -0.36230E+00  0.99999E+00  0.24570E-02  0.12387E-02 -0.79357E-03  0.61135E-03  0.10129E+00 -0.92654E+00 -0.21859E-02 -0.16101E-02  0.92654E+00  0.10130E+00
   92.00    0.00  0.17615E+00 -0.38810E+00  0.28646E-02 -0.14417E-02 -0.38811E+00  0.99999E+00  0.24871E-02  0.11902E-02 -0.74716E-03  0.45648E-03  0.13606E+00 -0.91151E+00 -0.21953E-02 -0.15769E-02  0.91151E+00  0.13606E+00
   93.00    0.00  0.17684E+00 -0.41064E+00  0.28861E-02 -0.14762E-02 -0.41064E+00  0.99999E+00  0.25160E-02  0.11422E-02 -0.70414E-03  0.30385E-03  0.17090E+00 -0.89564E+00 -0.22031E-02 -0.15439E-02  0.89564E+00  0.17090E+00
   94.00    0.00  0.17723E+00 -0.43009E+00  0.29000E-02 -0.15093E-02 -0.43010E+00  0.99999E+00  0.25442E-02  0.10950E-02 -0.66394E-03  0.15339E-03  0.20578E+00 -0.87901E+00 -0.22097E-02 -0.15113E-02  0.87901E+00  0.20578E+00
   95.00    0.00  0.17731E+00 -0.44665E+00  0.29068E-02 -0.15411E-02 -0.44666E+00  0.99999E+00  0.25717E-02  0.10488E-02 -0.62602E-03  0.50374E-05  0.24073E+00 -0.86171E+00 -0.22151E-02 -0.14791E-02  0.86171E+00  0.24073E+00
   96.00    0.00  0.17708E+00 -0.46047E+00  0.29069E-02 -0.15719E-02 -0.46047E+00  0.99999E+00  0.25988E-02  0.10037E-02 -0.58983E-03 -0.14135E-03  0.27575E+00 -0.84375E+00 -0.22196E-02 -0.14475E-02  0.84375E+00  0.27575E+00
   97.00    0.00  0.17652E+00 -0.47166E+00  0.29005E-02 -0.16018E-02 -0.47166E+00  0.99999E+00  0.26256E-02  0.95991E-03 -0.55483E-03 -0.28590E-03  0.31089E+00 -0.82515E+00 -0.22233E-02 -0.14163E-02  0.82515E+00  0.31090E+00
   98.00    0.00  0.17565E+00 -0.48032E+00  0.28878E-02 -0.16309E-02 -0.48032E+00  0.99999E+00  0.26521E-02  0.91749E-03 -0.52048E-03 -0.42876E-03  0.34620E+00 -0.80587E+00 -0.22263E-02 -0.13856E-02  0.80588E+00  0.34620E+00
   99.00    0.00  0.17445E+00 -0.48651E+00  0.28689E-02 -0.16593E-02 -0.48651E+00  0.99999E+00  0.26784E-02  0.87654E-03 -0.48626E-03 -0.57007E-03  0.38170E+00 -0.78588E+00 -0.22286E-02 -0.13552E-02  0.78588E+00  0.38170E+00
  100.00    0.00  0.17294E+00 -0.49027E+00  0.28438E-02 -0.16870E-02 -0.49027E+00  0.99999E+00  0.27045E-02  0.83712E-03 -0.45162E-03 -0.70995E-03  0.41745E+00 -0.76509E+00 -0.22303E-02 -0.13252E-02  0.76509E+00  0.41745E+00
  101.00    0.00  0.17113E+00 -0.49160E+00  0.28124E-02 -0.17141E-02 -0.49161E+00  0.99999E+00  0.27304E-02  0.79932E-03 -0.41606E-03 -0.84849E-03  0.45348E+00 -0.74342E+00 -0.22314E-02 -0.12953E-02  0.74342E+00  0.45348E+00
  102.00    0.00  0.16903E+00 -0.49050E+00  0.27747E-02 -0.17407E-02 -0.49050E+00  0.99999E+00  0.27560E-02  0.76320E-03 -0.37905E-03 -0.98578E-03  0.48982E+00 -0.72075E+00 -0.22318E-02 -0.12655E-02  0.72075E+00  0.48982E+00
  103.00    0.00  0.16666E+00 -0.48689E+00  0.27304E-02 -0.17667E-02 -0.48690E+00  0.99999E+00  0.27812E-02  0.72882E-03 -0.34006E-03 -0.11218E-02  0.52647E+00 -0.69696E+00 -0.22315E-02 -0.12356E-02  0.69696E+00  0.52648E+00
  104.00    0.00  0.16404E+00 -0.48073E+00  0.26792E-02 -0.17920E-02 -0.48073E+00  0.99999E+00  0.28059E-02  0.69626E-03 -0.29859E-03 -0.12567E-02  0.56344E+00 -0.67188E+00 -0.22304E-02 -0.12053E-02  0.67188E+00  0.56344E+00
  105.00    0.00  0.16118E+00 -0.47189E+00  0.26208E-02 -0.18166E-02 -0.47189E+00  0.99999E+00  0.28298E-02  0.66559E-03 -0.25412E-03 -0.13902E-02  0.60068E+00 -0.64536E+00 -0.22283E-02 -0.11745E-02  0.64536E+00  0.60068E+00
  106.00    0.00  0.15812E+00 -0.46025E+00  0.25549E-02 -0.18404E-02 -0.46025E+00  0.99999E+00  0.28528E-02  0.63686E-03 -0.20614E-03 -0.15223E-02  0.63813E+00 -0.61721E+00 -0.22252E-02 -0.11430E-02  0.61721E+00  0.63814E+00
  107.00    0.00  0.15488E+00 -0.44565E+00  0.24810E-02 -0.18631E-02 -0.44566E+00  0.99999E+00  0.28745E-02  0.61017E-03 -0.15415E-03 -0.16527E-02  0.67569E+00 -0.58721E+00 -0.22208E-02 -0.11105E-02  0.58722E+00  0.67570E+00
  108.00    0.00  0.15149E+00 -0.42793E+00  0.23986E-02 -0.18845E-02 -0.42793E+00  0.99999E+00  0.28945E-02  0.58558E-03 -0.97671E-04 -0.17811E-02  0.71321E+00 -0.55516E+00 -0.22149E-02 -0.10767E-02  0.55516E+00  0.71321E+00
  109.00    0.00  0.14798E+00 -0.40687E+00  0.23073E-02 -0.19044E-02 -0.40687E+00  0.99999E+00  0.29123E-02  0.56317E-03 -0.36245E-04 -0.19071E-02  0.75046E+00 -0.52082E+00 -0.22072E-02 -0.10414E-02  0.52082E+00  0.75046E+00
  110.00    0.00  0.14440E+00 -0.38227E+00  0.22065E-02 -0.19224E-02 -0.38227E+00  0.99999E+00  0.29275E-02  0.54301E-03  0.30539E-04 -0.20300E-02  0.78718E+00 -0.48395E+00 -0.21972E-02 -0.10043E-02  0.48395E+00  0.78718E+00
  111.00    0.00  0.14076E+00 -0.35390E+00  0.20958E-02 -0.19381E-02 -0.35390E+00  0.99999E+00  0.29394E-02  0.52517E-03  0.10303E-03 -0.21493E-02  0.82300E+00 -0.44432E+00 -0.21847E-02 -0.96507E-03  0.44432E+00  0.82300E+00
  112.00    0.00  0.13712E+00 -0.32153E+00  0.19746E-02 -0.19509E-02 -0.32154E+00  0.99999E+00  0.29471E-02  0.50971E-03  0.18151E-03 -0.22640E-02  0.85747E+00 -0.40169E+00 -0.21691E-02 -0.92343E-03  0.40169E+00  0.85747E+00
  113.00    0.00  0.13351E+00 -0.28497E+00  0.18425E-02 -0.19604E-02 -0.28497E+00  0.99999E+00  0.29499E-02  0.49668E-03  0.26611E-03 -0.23729E-02  0.89003E+00 -0.35585E+00 -0.21499E-02 -0.87910E-03  0.35585E+00  0.89003E+00
  114.00    0.00  0.12998E+00 -0.24402E+00  0.16994E-02 -0.19657E-02 -0.24403E+00  0.99999E+00  0.29467E-02  0.48610E-03  0.35684E-03 -0.24749E-02  0.92001E+00 -0.30662E+00 -0.21266E-02 -0.83180E-03  0.30662E+00  0.92002E+00
  115.00    0.00  0.12656E+00 -0.19856E+00  0.15452E-02 -0.19662E-02 -0.19856E+00  0.99999E+00  0.29365E-02  0.47795E-03  0.45351E-03 -0.25684E-02  0.94663E+00 -0.25389E+00 -0.20984E-02 -0.78133E-03  0.25389E+00  0.94663E+00
  116.00    0.00  0.12329E+00 -0.14852E+00  0.13799E-02 -0.19610E-02 -0.14852E+00  0.99999E+00  0.29181E-02  0.47220E-03  0.55569E-03 -0.26517E-02  0.96896E+00 -0.19761E+00 -0.20648E-02 -0.72752E-03  0.19761E+00  0.96896E+00
  117.00    0.00  0.12024E+00 -0.93962E-01  0.12041E-02 -0.19493E-02 -0.93965E-01  0.99999E+00  0.28902E-02  0.46874E-03  0.66265E-03 -0.27228E-02  0.98598E+00 -0.13784E+00 -0.20250E-02 -0.67030E-03  0.13784E+00  0.98599E+00
  118.00    0.00  0.11743E+00 -0.35068E-01  0.10187E-02 -0.19302E-02 -0.35072E-01  0.99999E+00  0.28517E-02  0.46740E-03  0.77332E-03 -0.27799E-02  0.99658E+00 -0.74791E-01 -0.19784E-02 -0.60971E-03  0.74792E-01  0.99658E+00
  119.00    0.00  0.11492E+00  0.27800E-01  0.82501E-03 -0.19027E-02  0.27797E-01  0.99999E+00  0.28014E-02  0.46795E-03  0.88629E-03 -0.28207E-02  0.99957E+00 -0.88157E-02 -0.19244E-02 -0.54594E-03  0.88159E-02  0.99957E+00
  120.00    0.00  0.11276E+00  0.94080E-01  0.62504E-03 -0.18662E-02  0.94076E-01  0.99999E+00  0.27382E-02  0.47005E-03  0.99974E-03 -0.28433E-02  0.99378E+00  0.59529E-01 -0.18625E-02 -0.47935E-03 -0.59529E-01  0.99378E+00
  121.00    0.00  0.11098E+00  0.16298E+00  0.42125E-03 -0.18201E-02  0.16298E+00  0.99999E+00  0.26614E-02  0.47332E-03  0.11115E-02 -0.28456E-02  0.97809E+00  0.12948E+00 -0.17926E-02 -0.41050E-03 -0.12948E+00  0.97810E+00
  122.00    0.00  0.10964E+00  0.23349E+00  0.21669E-03 -0.17639E-02  0.23349E+00  0.99999E+00  0.25706E-02  0.47724E-03  0.12190E-02 -0.28261E-02  0.95155E+00  0.20007E+00 -0.17145E-02 -0.34014E-03 -0.20007E+00  0.95155E+00
  123.00    0.00  0.10879E+00  0.30436E+00  0.14908E-04 -0.16975E-02  0.30436E+00  0.99999E+00  0.24657E-02  0.48129E-03  0.13195E-02 -0.27839E-02  0.91345E+00  0.27013E+00 -0.16285E-02 -0.26924E-03 -0.27013E+00  0.91345E+00
  124.00    0.00  0.10848E+00  0.37418E+00 -0.18020E-03 -0.16214E-02  0.37418E+00  0.99999E+00  0.23474E-02  0.48484E-03  0.14102E-02 -0.27185E-02  0.86343E+00  0.33833E+00 -0.15353E-02 -0.19892E-03 -0.33833E+00  0.86344E+00
  125.00    0.00  0.10874E+00  0.44139E+00 -0.36459E-03 -0.15362E-02  0.44139E+00  0.10000E+01  0.22168E-02  0.48730E-03  0.14883E-02 -0.26304E-02  0.80158E+00  0.40328E+00 -0.14360E-02 -0.13044E-03 -0.40328E+00  0.80158E+00
  126.00    0.00  0.10963E+00  0.50445E+00 -0.53431E-03 -0.14430E-02  0.50445E+00  0.10000E+01  0.20758E-02  0.48808E-03  0.15514E-02 -0.25210E-02  0.72846E+00  0.46355E+00 -0.13317E-02 -0.65090E-04 -0.46355E+00  0.72846E+00
  127.00    0.00  0.11118E+00  0.56184E+00 -0.68582E-03 -0.13436E-02  0.56184E+00  0.10000E+01  0.19267E-02  0.48667E-03  0.15975E-02 -0.23925E-02  0.64513E+00  0.51782E+00 -0.12243E-02 -0.41337E-05 -0.51782E+00  0.64513E+00
  128.00    0.00  0.11344E+00  0.61228E+00 -0.81620E-03 -0.12397E-02  0.61227E+00  0.10000E+01  0.17722E-02  0.48267E-03  0.16254E-02 -0.22481E-02  0.55311E+00  0.56496E+00 -0.11154E-02  0.51300E-04 -0.56496E+00  0.55311E+00
  129.00    0.00  0.11646E+00  0.65471E+00 -0.92342E-03 -0.11335E-02  0.65471E+00  0.10000E+01  0.16153E-02  0.47583E-03  0.16345E-02 -0.20914E-02  0.45430E+00  0.60412E+00 -0.10071E-02  0.10029E-03 -0.60412E+00  0.45430E+00
  130.00    0.00  0.12026E+00  0.68847E+00 -0.10065E-02 -0.10269E-02  0.68847E+00  0.10000E+01  0.14591E-02  0.46603E-03  0.16252E-02 -0.19266E-02  0.35081E+00  0.63477E+00 -0.90123E-03  0.14221E-03 -0.63477E+00  0.35082E+00
  131.00    0.00  0.12489E+00  0.71325E+00 -0.10653E-02 -0.92216E-03  0.71325E+00  0.10000E+01  0.13063E-02  0.45334E-03  0.15984E-02 -0.17577E-02  0.24488E+00  0.65674E+00 -0.79943E-03  0.17671E-03 -0.65674E+00  0.24489E+00
  132.00    0.00  0.13038E+00  0.72910E+00 -0.11010E-02 -0.82098E-03  0.72910E+00  0.10000E+01  0.11596E-02  0.43795E-03  0.15559E-02 -0.15887E-02  0.13867E+00  0.67021E+00 -0.70315E-03  0.20377E-03 -0.67021E+00  0.13867E+00
  133.00    0.00  0.13675E+00  0.73644E+00 -0.11152E-02 -0.72492E-03  0.73643E+00  0.10000E+01  0.10210E-02  0.42018E-03  0.14999E-02 -0.14233E-02  0.34150E-01  0.67564E+00 -0.61349E-03  0.22367E-03 -0.67564E+00  0.34152E-01
  134.00    0.00  0.14405E+00  0.73591E+00 -0.11103E-02 -0.63511E-03  0.73591E+00  0.10000E+01  0.89198E-03  0.40041E-03  0.14328E-02 -0.12644E-02 -0.66977E-01  0.67376E+00 -0.53119E-03  0.23689E-03 -0.67376E+00 -0.66975E-01
  135.00    0.00  0.15227E+00  0.72838E+00 -0.10890E-02 -0.55235E-03  0.72838E+00  0.10000E+01  0.77362E-03  0.37909E-03  0.13572E-02 -0.11144E-02 -0.16335E+00  0.66541E+00 -0.45664E-03  0.24409E-03 -0.66541E+00 -0.16335E+00
  136.00    0.00  0.16146E+00  0.71481E+00 -0.10544E-02 -0.47708E-03  0.71481E+00  0.10000E+01  0.66640E-03  0.35667E-03  0.12755E-02 -0.97488E-03 -0.25397E+00  0.65157E+00 -0.38993E-03  0.24606E-03 -0.65157E+00 -0.25397E+00
  137.00    0.00  0.17161E+00  0.69621E+00 -0.10091E-02 -0.40941E-03  0.69621E+00  0.10000E+01  0.57038E-03  0.33358E-03  0.11901E-02 -0.84688E-03 -0.33818E+00  0.63319E+00 -0.33089E-03  0.24360E-03 -0.63319E+00 -0.33818E+00
  138.00    0.00  0.18275E+00  0.67355E+00 -0.95592E-03 -0.34921E-03  0.67355E+00  0.10000E+01  0.48528E-03  0.31024E-03  0.11030E-02 -0.73089E-03 -0.41561E+00  0.61122E+00 -0.27916E-03  0.23752E-03 -0.61122E+00 -0.41561E+00
  139.00    0.00  0.19487E+00  0.64778E+00 -0.89730E-03 -0.29618E-03  0.64778E+00  0.10000E+01  0.41056E-03  0.28698E-03  0.10161E-02 -0.62690E-03 -0.48617E+00  0.58654E+00 -0.23423E-03  0.22860E-03 -0.58654E+00 -0.48617E+00
  140.00    0.00  0.20798E+00  0.61971E+00 -0.83537E-03 -0.24984E-03  0.61971E+00  0.10000E+01  0.34550E-03  0.26413E-03  0.93059E-03 -0.53457E-03 -0.54996E+00  0.55991E+00 -0.19552E-03  0.21755E-03 -0.55991E+00 -0.54996E+00
  141.00    0.00  0.22206E+00  0.59009E+00 -0.77190E-03 -0.20966E-03  0.59009E+00  0.10000E+01  0.28927E-03  0.24191E-03  0.84776E-03 -0.45330E-03 -0.60725E+00  0.53203E+00 -0.16240E-03  0.20497E-03 -0.53203E+00 -0.60725E+00
  142.00    0.00  0.23712E+00  0.55953E+00 -0.70836E-03 -0.17507E-03  0.55953E+00  0.10000E+01  0.24101E-03  0.22054E-03  0.76843E-03 -0.38231E-03 -0.65838E+00  0.50345E+00 -0.13427E-03  0.19141E-03 -0.50345E+00 -0.65838E+00
  143.00    0.00  0.25312E+00  0.52857E+00 -0.64593E-03 -0.14546E-03  0.52857E+00  0.10000E+01  0.19984E-03  0.20014E-03  0.69319E-03 -0.32075E-03 -0.70379E+00  0.47465E+00 -0.11049E-03  0.17731E-03 -0.47465E+00 -0.70379E+00
  144.00    0.00  0.27005E+00  0.49763E+00 -0.58550E-03 -0.12028E-03  0.49763E+00  0.10000E+01  0.16491E-03  0.18083E-03  0.62244E-03 -0.26771E-03 -0.74394E+00  0.44601E+00 -0.90523E-04  0.16303E-03 -0.44601E+00 -0.74394E+00
  145.00    0.00  0.28789E+00  0.46704E+00 -0.52772E-03 -0.98973E-04  0.46704E+00  0.10000E+01  0.13545E-03  0.16267E-03  0.55642E-03 -0.22229E-03 -0.77929E+00  0.41782E+00 -0.73827E-04  0.14888E-03 -0.41782E+00 -0.77929E+00
  146.00    0.00  0.30658E+00  0.43707E+00 -0.47306E-03 -0.81035E-04  0.43707E+00  0.10000E+01  0.11071E-03  0.14570E-03  0.49521E-03 -0.18360E-03 -0.81032E+00  0.39032E+00 -0.59938E-04  0.13508E-03 -0.39032E+00 -0.81032E+00
  147.00    0.00  0.32610E+00  0.40792E+00 -0.42182E-03 -0.66009E-04  0.40792E+00  0.10000E+01  0.90038E-04  0.12993E-03  0.43880E-03 -0.15084E-03 -0.83747E+00  0.36366E+00 -0.48435E-04  0.12180E-03 -0.36366E+00 -0.83747E+00
  148.00    0.00  0.34640E+00  0.37973E+00 -0.37417E-03 -0.53483E-04  0.37973E+00  0.10000E+01  0.72850E-04  0.11536E-03  0.38709E-03 -0.12324E-03 -0.86115E+00  0.33798E+00 -0.38953E-04  0.10917E-03 -0.33798E+00 -0.86115E+00
  149.00    0.00  0.36741E+00  0.35260E+00 -0.33018E-03 -0.43091E-04  0.35260E+00  0.10000E+01  0.58626E-04  0.10195E-03  0.33994E-03 -0.10012E-03 -0.88175E+00  0.31336E+00 -0.31170E-04  0.97272E-04 -0.31336E+00 -0.88175E+00
  150.00    0.00  0.38909E+00  0.32661E+00 -0.28983E-03 -0.34512E-04  0.32661E+00  0.10000E+01  0.46910E-04  0.89673E-04  0.29715E-03 -0.80841E-04 -0.89962E+00  0.28983E+00 -0.24812E-04  0.86164E-04 -0.28983E+00 -0.89962E+00
  151.00    0.00  0.41137E+00  0.30180E+00 -0.25305E-03 -0.27466E-04  0.30180E+00  0.10000E+01  0.37307E-04  0.78490E-04  0.25848E-03 -0.64861E-04 -0.91509E+00  0.26744E+00 -0.19642E-04  0.75875E-04 -0.26744E+00 -0.91509E+00
  152.00    0.00  0.43418E+00  0.27818E+00 -0.21971E-03 -0.21708E-04  0.27818E+00  0.10000E+01  0.29477E-04  0.68348E-04  0.22371E-03 -0.51689E-04 -0.92845E+00  0.24617E+00 -0.15458E-04  0.66414E-04 -0.24617E+00 -0.92845E+00
  153.00    0.00  0.45743E+00  0.25575E+00 -0.18966E-03 -0.17030E-04  0.25575E+00  0.10000E+01  0.23127E-04  0.59193E-04  0.19258E-03 -0.40894E-04 -0.93995E+00  0.22604E+00 -0.12089E-04  0.57774E-04 -0.22604E+00 -0.93995E+00
  154.00    0.00  0.48106E+00  0.23450E+00 -0.16273E-03 -0.13252E-04  0.23450E+00  0.10000E+01  0.18007E-04  0.50968E-04  0.16484E-03 -0.32102E-04 -0.94982E+00  0.20702E+00 -0.93907E-05  0.49936E-04 -0.20702E+00 -0.94982E+00
  155.00    0.00  0.50497E+00  0.21441E+00 -0.13872E-03 -0.10220E-04  0.21441E+00  0.10000E+01  0.13904E-04  0.43616E-04  0.14022E-03 -0.24989E-04 -0.95827E+00  0.18907E+00 -0.72429E-05  0.42872E-04 -0.18907E+00 -0.95827E+00
  156.00    0.00  0.52907E+00  0.19546E+00 -0.11744E-03 -0.78036E-05  0.19546E+00  0.10000E+01  0.10638E-04  0.37078E-04  0.11850E-03 -0.19275E-04 -0.96548E+00  0.17218E+00 -0.55437E-05  0.36546E-04 -0.17218E+00 -0.96548E+00
  157.00    0.00  0.55327E+00  0.17761E+00 -0.98685E-04 -0.58926E-05  0.17761E+00  0.10000E+01  0.80576E-05  0.31294E-04  0.99419E-04 -0.14720E-04 -0.97161E+00  0.15631E+00 -0.42086E-05  0.30918E-04 -0.15631E+00 -0.97161E+00
  158.00    0.00  0.57747E+00  0.16083E+00 -0.82255E-04 -0.43939E-05  0.16083E+00  0.10000E+01  0.60354E-05  0.26209E-04  0.82756E-04 -0.11121E-04 -0.97680E+00  0.14141E+00 -0.31673E-05  0.25945E-04 -0.14141E+00 -0.97680E+00
  159.00    0.00  0.60158E+00  0.14508E+00 -0.67953E-04 -0.32295E-05  0.14508E+00  0.10000E+01  0.44646E-05  0.21764E-04  0.68290E-04 -0.83014E-05 -0.98117E+00  0.12746E+00 -0.23619E-05  0.21581E-04 -0.12746E+00 -0.98117E+00
  160.00    0.00  0.62549E+00  0.13033E+00 -0.55590E-04 -0.23341E-05  0.13033E+00  0.10000E+01  0.32564E-05  0.17907E-04  0.55812E-04 -0.61158E-05 -0.98485E+00  0.11442E+00 -0.17445E-05  0.17780E-04 -0.11442E+00 -0.98485E+00
